01_01	-0.18186530290903
01_02	0.660820233447526
01_03	-0.517288051841351
01_04	0.371108025675852
01_06	-1.78486309640473
01_07	-0.495711364047128
01_09	-0.194188406682855
01_10	0.392316039931115
01_11	0.334406719306832
01_12	-0.342291916649545
01_14	0.0931436878310582
01_15	-0.369500273539102
01_16	0.355950163037467
01_17	-0.308450153275579
01_18	0.366663596913446
01_19	-0.375124893079707
01_20	0.0190590999406916
01_21	0.38469182194921
01_22	-0.0265832431483959
01_23	-1.35192503031957
01_24	0.239749169691852
01_25	0.445977442318112
01_26	0.672732199195021
01_27	0.378108393459171
01_28	0.892660428507521
01_30	0.375048298197123
01_31	0.362917001938985
01_32	0.26414569143381
01_33	-0.295473982596756
01_34	0.308045938746447
01_35	-0.485804328191518
01_36	0.229117889424054
01_37	-0.136463609738115
01_38	0.60205331061108
01_39	0.371920243708346
01_40	0.460228055699086
01_41	-0.11351454063397
01_42	-0.240206374423848
01_43	0.152795544063761
01_44	-0.323665588768525
01_45	-0.0947663987189163
01_46	0.515032774877615
01_47	0.305428511595623
01_48	-0.077719815023696
01_49	-0.149588479255709
01_50	0.121664876932532
01_51	0.510164901616225
01_52	0.259671952209108
01_53	-0.112023326787284
01_54	0.152836141169804
01_55	-0.358471906232945
01_56	0.0224959240418713
01_57	-0.290121567433576
01_58	1.06540451845402
01_59	0.587481961185326
01_60	0.129147761428125
01_61	-0.810330880868845
01_62	-0.0424081685558984
01_63	0.168863113901156
01_64	1.06577078269316
01_65	-1.75620705685745
01_66	0.637642702703771
01_67	0.371354147485154
01_68	0.515658629444421
01_69	0.536268009750077
01_70	0.588334822215077
01_71	-0.218854778617221
01_72	-1.80449318182597
01_73	-2.19745947895283
01_74	0.182670378845572
01_75	0.65561996043316
01_76	0.680600100766252
01_77	0.557998647555761
01_78	1.20793656428212
01_79	-0.774798669862842
01_80	-0.321255902294698
01_81	-0.163243685524743
01_82	-0.683124650821736
01_83	0.385620968389903
01_84	0.439177699210964
01_85	1.16372622670456
01_86	0.284026414655162
01_87	-0.469296931076085
01_88	0.790182582751034
01_94	0.765482641786353
01_95	1.20742481893648
02_10	-1.98903185626291
02_11	-0.0961437713239804
02_12	-0.145979517580948
02_13	0.650372135312132
